23.00000000,5.20778845,0.23789485,9.12000000,79.93663194,0.33574021,2
23.00000000,35.54681231,0.07679699,8.16000000,118.43241004,0.32974274,1
23.00000000,3.60349864,0.26757718,8.16000000,102.69172191,0.32485006,2
23.00000000,5.08071153,0.23274510,7.44000000,102.98023201,0.26826862,2
23.00000000,4.11957715,0.23087544,6.72000000,80.69231376,0.33637153,2
23.00000000,32.65453205,0.04409620,9.60000000,169.24159564,0.05725221,1
23.00000000,16.83417006,0.07479840,9.12000000,173.55555556,0.08921244,2
23.00000000,19.76527293,0.12225000,9.84000000,115.11896307,0.23473011,2
23.00000000,5.69038955,0.21547945,9.36000000,130.93173927,0.25702336,2
23.00000000,7.13616536,0.18334960,8.16000000,119.93564552,0.20008681,2
23.00000000,4.47160910,0.22072494,8.16000000,105.57421875,0.26045612,2
23.00000000,8.01361217,0.17291659,7.68000000,112.49810606,0.22206439,2
23.00000000,4.81340172,0.18853169,7.68000000,116.66875789,0.21034564,1
23.00000000,7.75051163,0.01796071,8.60860861,40.08589804,0.06443340,2
23.00000000,3.46774061,0.02152125,6.00600601,40.54245581,0.02856692,2
23.00000000,3.33501655,0.02324664,6.00600601,42.24029356,0.05602904,2
23.00000000,9.49176668,0.08430377,6.60660661,81.38218119,0.39441288,1
23.00000000,44.53375228,0.00026645,6.00600601,73.44452336,0.00067077,0
23.00000000,7.75051163,0.01796071,8.60860861,40.08589804,0.06443340,1
23.00000000,3.46774061,0.02152125,6.00600601,40.54245581,0.02856692,1
23.00000000,3.33501655,0.02324664,6.00600601,42.24029356,0.05602904,2
23.00000000,9.20302240,0.20100506,8.16000000,123.20718908,0.42179609,0
23.00000000,5.62831497,0.14008695,6.72000000,85.93848643,0.43371212,0
23.00000000,4.55912204,0.16451130,6.48000000,77.06451231,0.18473801,1
23.00000000,4.11348561,0.11217469,6.24000000,40.74968434,0.13644255,1
23.00000000,7.16197311,0.03758170,9.60000000,55.81739268,0.19902146,2
23.00000000,18.42657495,0.01049951,9.00900901,47.83132102,0.01526989,2
23.00000000,4.71519011,0.11517938,9.36000000,64.11067708,0.14247948,2
23.00000000,37.44979456,0.07549600,6.96000000,81.00726010,0.31265783,2
23.00000000,7.75051163,0.01796071,8.60860861,40.08589804,0.06443340,2
23.00000000,3.46774061,0.02152125,6.00600601,40.54245581,0.02856692,2
23.00000000,3.33501655,0.02324664,6.00600601,42.24029356,0.05602904,2
23.00000000,2.27287193,0.00847405,9.40940941,25.29450758,0.01278409,2
23.00000000,3.56528093,0.00584872,6.80680681,26.90640783,0.00662879,2
23.00000000,0.78482296,0.01928185,6.60660661,25.64019097,0.03326231,2
25.00000000,4.91155547,0.09490636,9.60960961,75.43544823,0.09607797,2
25.00000000,3.29770783,0.15509079,6.60660661,155.46283144,0.21997317,2
25.00000000,12.90071168,0.10886870,9.20920921,96.01092961,0.50173611,2
25.00000000,39.04323124,0.06654985,7.60760761,98.50556345,0.07974274,2
25.00000000,59.25506307,0.06585549,7.00700701,95.95462437,0.48082386,2
25.00000000,25.47350528,0.01542623,8.64000000,72.33266256,0.02493687,1
25.00000000,5.06296721,0.03899316,7.20000000,81.39232165,0.05259628,2
25.00000000,15.53344653,0.01595503,6.72000000,72.29553346,0.02600221,1
25.00000000,11.95447325,0.01021899,6.26506024,60.93671086,0.01199495,2
25.00000000,23.79949885,0.02657291,7.50750751,118.53310448,0.26736111,2
25.00000000,19.15007981,0.03713662,7.34067401,109.12330335,0.23784722,2
25.00000000,20.47745647,0.03754575,7.60760761,67.97873264,0.03839173,2
25.00000000,24.76729535,0.00149880,8.88000000,37.73619003,0.00359059,2
25.00000000,27.90117310,0.00012561,7.20000000,110.20340120,0.00023674,2
25.00000000,9.04698132,0.04662805,6.00600601,99.80934343,0.10302241,2
10.00000000,1.16210374,0.26424876,9.17583333,40.03740530,0.33463542,2
10.00000000,1.04601071,0.13671829,9.00900000,126.15190972,0.14934501,2
10.00000000,0.50842953,0.23369997,8.67533333,38.34789299,0.25718119,2
10.00000000,0.92514365,0.26054420,8.67533333,32.36718750,0.49348958,2
10.00000000,0.72846444,0.23246412,8.00800000,37.49877683,0.48386206,2
10.00000000,2.54305793,0.05404519,7.17383333,52.74964489,0.11193971,2
10.00000000,85.27330563,0.00055382,6.24000000,104.65514520,0.00063131,1
10.00000000,2.99344517,0.11339852,9.50950951,50.86635890,0.28160511,2
10.00000000,2.72290155,0.10454554,8.67534201,33.33913352,0.18264678,2
10.00000000,2.20017125,0.08470339,8.17484151,17.06478851,0.21863163,2
10.00000000,3.39213748,0.04530218,7.34067401,21.69262942,0.65980114,2
10.00000000,2.27581791,0.13211461,6.67334001,36.84114583,0.48129735,2
10.00000000,85.27330563,0.00055382,6.24000000,104.65514520,0.00063131,2
10.00000000,7.10238999,0.15027665,8.17483333,72.16351010,0.37515783,2
10.00000000,4.07747414,0.21160884,7.17383333,73.33029514,0.30701547,2
10.00000000,5.48251724,0.17665906,6.84016667,80.37140941,0.32122001,2
10.00000000,3.26545016,0.19054282,6.17283333,81.13470644,0.21437027,1
10.00000000,2.80772158,0.21861990,8.40000000,117.89247948,0.33183396,1
10.00000000,2.80772158,0.21861990,8.40000000,117.89247948,0.33183396,1
10.00000000,1.63271873,0.15297192,9.84000000,38.10712595,0.26511206,1
10.00000000,4.02687908,0.10530871,9.12000000,58.36071654,0.13356218,2
10.00000000,7.22603543,0.07949479,8.64000000,79.11482008,0.19081439,1
10.00000000,2.15059744,0.16418125,8.64000000,58.99562027,0.20789931,1
10.00000000,3.07469878,0.12129366,8.16000000,70.26325758,0.18106850,1
10.00000000,5.01007707,0.10036608,6.72000000,88.39863479,0.15581597,1
10.00000000,7.10238999,0.15027665,8.17483333,72.16351010,0.37515783,2
10.00000000,5.06246964,0.20041195,9.17583333,79.54000947,0.24909249,2
10.00000000,6.59871662,0.19263054,9.00900000,101.59702494,0.38012942,2
10.00000000,5.99153466,0.00733188,8.50850000,27.46961806,0.01128472,2
10.00000000,5.28752473,0.01274980,7.67433333,37.42593908,0.01720328,1
10.00000000,6.10615127,0.15687435,7.17383333,70.65226484,0.24301610,2
10.00000000,8.79623479,0.13619911,7.00700000,87.80827809,0.28038194,1
1.00000000,1.93025360,0.08230711,8.00800801,50.64835859,0.08585859,2
1.00000000,12.22148734,0.01727042,8.17484151,58.53768150,0.03772096,2
1.00000000,20.85490904,0.05592054,8.40000000,84.11624053,0.06755051,1
1.00000000,2.31799335,0.09864525,6.72000000,66.85870423,0.27915878,2
1.00000000,12.07246946,0.06857981,9.60000000,70.89287405,0.32528409,1
1.00000000,8.39855719,0.07310734,9.84000000,62.65494792,0.15913037,1
1.00000000,18.51103368,0.02498132,10.56000000,61.62882734,0.43497475,1
2.00000000,30.24161284,0.01512094,11.28000000,86.41264205,0.01542771,1
2.00000000,19.71436304,0.01839014,11.76000000,91.69349747,0.02213542,1
20.00000000,12.36511276,0.01657947,8.64000000,35.07125947,0.15699968,2
20.00000000,1.97748285,0.11366767,9.60000000,42.33435922,0.14038826,1
20.00000000,6.06174829,0.10033446,10.08000000,29.92866162,0.13537721,1
20.00000000,1.27750301,0.11995411,10.80000000,43.76274463,0.13754735,1
20.00000000,1.52993723,0.11902815,12.24000000,22.13853378,0.13920455,1
20.00000000,3.33326128,0.11796623,13.92000000,54.73244160,0.16998106,2
19.00000000,30.15342401,0.00452253,6.20620621,71.79940025,0.02055713,2
15.00000000,138.13999304,0.00000000,6.20620621,173.55050505,0.00000000,0
15.00000000,47.53727559,0.00427405,6.40640641,119.68986742,0.01061395,2
15.00000000,37.83235265,0.01895975,6.24000000,91.16899463,0.14934501,2
15.00000000,2.82889568,0.13122012,6.48000000,50.84142203,0.14121686,2
15.00000000,7.09788650,0.13205937,13.20000000,124.33787090,0.13877052,2
15.00000000,36.23051570,0.00820708,10.84417751,48.26878157,0.00946970,2
15.00000000,16.75684797,0.00829771,12.51251251,48.58877841,0.00832544,2
15.00000000,56.86763704,0.01815572,6.80680681,96.16236585,0.14749053,2
15.00000000,26.38295957,0.02590524,12.61261261,107.42325600,0.17266414,2
29.00000000,11.15496832,0.00416914,6.00600601,69.16915246,0.00434028,2
29.00000000,55.88245585,0.00213984,9.00900901,83.00355114,0.01282355,2
29.00000000,22.89641868,0.00416014,10.61061061,68.25291982,0.00627367,2
24.00000000,13.10585449,0.00322154,8.60860861,25.69669350,0.00343277,1
24.00000000,20.72681637,0.08756943,6.72000000,135.74443655,0.09655145,1
24.00000000,11.36684718,0.15261050,6.72000000,130.14208491,0.29064078,1
24.00000000,3.21556913,0.27252652,6.72000000,122.11994949,0.30417456,2
24.00000000,5.46241814,0.25945306,7.44000000,143.32919034,0.39362374,2
24.00000000,34.96869931,0.06898172,8.40000000,136.24798769,0.48157355,2
24.00000000,39.80316681,0.07021014,7.00700701,108.32796717,0.35495581,0
24.00000000,5.45498671,0.15395215,7.20720721,96.72577336,0.20762311,1
24.00000000,14.65892054,0.14819128,8.80880881,117.70509785,0.25639205,1
24.00000000,14.61391214,0.11499471,6.33966667,94.35294350,0.43075284,1
24.00000000,2.41117225,0.20237774,6.67333333,67.55405619,0.33499053,1
24.00000000,5.38387356,0.17627801,7.84116667,93.26921559,0.28835227,2
24.00000000,4.30031133,0.23110659,10.34366667,102.51432292,0.62717014,2
24.00000000,35.51505968,0.09837586,12.17883333,108.01408617,0.43880208,2
24.00000000,8.81538889,0.21026114,12.17883333,127.92960859,0.36004577,2
24.00000000,1.74822839,0.08013614,6.40640641,18.88683712,0.53886521,1
24.00000000,21.34577863,0.05282899,7.00700701,125.84951073,0.07390309,2
24.00000000,13.52508857,0.05590336,7.00700701,124.76100852,0.06908933,2
24.00000000,19.32580302,0.05370909,7.40740741,130.99092487,0.07043087,2
24.00000000,7.69684586,0.12067641,12.01201201,128.58112374,0.26100852,2
24.00000000,46.44654154,0.05171983,14.01401401,130.19006471,0.05346433,2
24.00000000,5.16508290,0.25912620,7.50750751,92.72754893,0.32859848,2
24.00000000,17.37811077,0.15270577,9.00900901,103.66804766,0.40798611,1
24.00000000,10.67358706,0.22321723,10.34367701,122.24814552,0.38778409,2
24.00000000,5.22483735,0.28720183,10.34367701,169.07054924,0.60665246,2
24.00000000,92.11971728,0.00000000,6.20620621,92.74100379,0.00000000,1
24.00000000,13.10585449,0.00322154,8.60860861,25.69669350,0.00343277,1
24.00000000,5.16508290,0.25912620,7.50750751,92.72754893,0.32859848,1
24.00000000,17.37811077,0.15270577,9.00900901,103.66804766,0.40798611,1
24.00000000,51.25980683,0.04470994,6.40640641,71.97265625,0.07035196,1
24.00000000,7.60584361,0.01605836,11.21121121,71.59540720,0.02454230,2
24.00000000,38.28435462,0.04513931,7.44000000,61.04008838,0.33096591,1
24.00000000,7.09869798,0.05851078,7.44000000,31.37215909,0.31238163,2
24.00000000,9.23825450,0.15039146,10.32000000,60.06814236,0.15143624,2
24.00000000,5.65555616,0.17842059,10.56000000,109.38794192,0.21283144,2
24.00000000,13.22660586,0.15033647,10.80000000,60.18079230,0.55014994,2
24.00000000,5.99427098,0.17660950,11.04000000,70.76787405,0.40309343,2
24.00000000,51.25980683,0.04470994,6.40640641,71.97265625,0.07035196,1
24.00000000,8.28836615,0.03603173,7.20000000,77.64101957,0.04028567,0
24.00000000,17.36050699,0.03517347,13.20000000,75.84532828,0.04119318,2
24.00000000,7.92631661,0.23817649,6.96000000,127.08538510,0.28823390,1
24.00000000,4.87281446,0.23554189,7.44000000,70.93552715,0.29170612,1
24.00000000,5.66768043,0.22498864,8.64000000,100.48228378,0.59430240,2
24.00000000,8.58238216,0.20120142,10.80000000,70.93777620,0.28858902,2
24.00000000,13.11495058,0.17871651,13.44000000,76.84639362,0.20545297,2
24.00000000,5.15066383,0.08823169,7.20720721,44.51621686,0.11718750,2
24.00000000,4.57705867,0.10089745,7.40740741,64.36939710,0.16710069,2
24.00000000,12.76980777,0.07095898,7.60760761,57.69771938,0.12338226,2
24.00000000,7.35673281,0.08457602,8.80880881,114.90486900,0.23674242,2
24.00000000,5.94112362,0.11790592,11.81181181,113.63573232,0.16189236,2
24.00000000,68.43653146,0.00000000,14.01401401,73.49751420,0.00000000,2
24.00000000,40.13986644,0.00193903,6.96000000,114.55867266,0.00217014,2
24.00000000,6.50391939,0.05650656,7.20000000,117.53843119,0.09761679,2
22.00000000,43.00512951,0.01644878,11.76000000,79.73737374,0.11016414,1
22.00000000,11.92053363,0.12746894,9.80980981,47.88454861,0.13806029,2
22.00000000,71.15899505,0.03055556,14.01401401,142.59812973,0.61111111,2
22.00000000,11.53981724,0.10142650,7.60760761,95.72387942,0.10925663,1
22.00000000,36.67571609,0.06648453,12.01201201,76.96685606,0.09501263,2
22.00000000,47.46266418,0.01570562,9.34267601,111.24092487,0.12330335,2
22.00000000,51.93406399,0.00029593,6.96000000,78.57670455,0.00591856,2
22.00000000,16.64308915,0.05894461,9.00900901,69.59840593,0.10164141,2
22.00000000,2.08743880,0.02768774,6.00600000,33.59426294,0.03365688,2
22.00000000,2.01520616,0.02776326,6.00600000,31.76704545,0.02919823,2
22.00000000,2.22931168,0.00000000,6.50650000,8.48303346,0.00000000,1
22.00000000,3.93972312,0.02263865,8.00800000,27.90005524,0.02363479,2
22.00000000,3.21358581,0.02737358,8.67533333,31.50670770,0.02927715,2
22.00000000,5.54530806,0.03939518,6.17283333,50.93667140,0.04466540,2
22.00000000,20.11225363,0.02028149,11.34466667,51.62448706,0.20048138,2
22.00000000,6.78912538,0.05285124,12.51250000,49.44034091,0.17167771,2
22.00000000,9.34673788,0.04659721,13.34666667,53.21942077,0.18343592,2
22.00000000,5.56912581,0.07980045,13.34666667,60.14764836,0.11304451,2
22.00000000,41.99787640,0.02576701,13.01301301,89.06443340,0.04312658,2
22.00000000,3.61623293,0.11976889,8.34166667,70.56088226,0.26988636,2
22.00000000,12.73459269,0.05821794,9.34266667,124.41094539,0.14950284,2
22.00000000,14.53322435,0.08994060,12.17883333,128.37129104,0.57702020,2
22.00000000,3.90193680,0.16324807,6.96000000,94.16950758,0.25647096,2
22.00000000,2.34674369,0.13249790,7.20000000,50.31731376,0.18738163,1
22.00000000,3.70692305,0.19661542,8.40000000,110.03989110,0.48847854,1
22.00000000,6.69101550,0.18125420,13.92000000,101.20111269,0.36884470,2
22.00000000,8.79370567,0.01754537,10.56000000,99.56814236,0.02272727,2
22.00000000,14.84543309,0.00378460,9.20920921,54.88111585,0.00390625,2
22.00000000,22.10071520,0.00377820,9.80980981,55.21875000,0.00745739,2
26.00000000,7.05572942,0.14565045,10.21021021,124.55843592,0.14958176,2
26.00000000,20.36157537,0.01895537,8.00800801,118.72593119,0.02268782,1
26.00000000,22.50781423,0.03308382,14.01401401,122.85511364,0.09666982,2
26.00000000,21.35293118,0.04619461,14.34768101,169.31190814,0.11994949,2
26.00000000,42.21026573,0.03947426,6.17283951,116.81995739,0.24893466,1
26.00000000,9.28442750,0.23158832,6.33967301,96.26976799,0.31727431,2
26.00000000,9.28628045,0.22707853,6.84017351,86.87795928,0.24195076,2
26.00000000,16.34661785,0.17949775,10.01001001,125.31230271,0.45320391,2
26.00000000,7.37128261,0.04270706,8.40000000,29.08408302,0.06467014,1
26.00000000,3.67481290,0.07546122,11.04000000,60.77604167,0.18714489,2
26.00000000,4.25149630,0.06785225,11.28000000,36.99242424,0.10511364,2
26.00000000,9.37242255,0.02101436,6.00600601,69.94641730,0.02442393,2
26.00000000,3.30586482,0.07315430,6.40640641,94.02391098,0.31328914,2
26.00000000,20.44320491,0.01654960,7.60760761,110.22747001,0.01803188,2
26.00000000,11.69943382,0.02266843,8.40840841,79.90167298,0.05409564,2
26.00000000,8.33364861,0.04649034,10.01001001,64.58940972,0.08317551,2
26.00000000,5.80241885,0.08100496,10.21021021,123.23883365,0.18177872,1
17.00000000,28.62735392,0.07009038,10.17684351,96.61813447,0.07094381,2
